target name,accession,tlen,query name,accession,qlen,E-value,score,bias,#,of,c-Evalue,i-Evalue,score,bias,hmm from,hmm to,ali from,ali to,env from,env to,acc,description of target
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,2,12,2.60E-08,2.70E-05,24.4,0.7,5,25,48,68,45,69,0.95,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,3,12,1.00E-11,1.10E-08,35.1,1.7,4,25,75,96,72,97,0.93,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,4,12,2.90E-10,3.00E-07,30.6,0.2,2,26,101,125,100,125,0.95,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,5,12,2.8,2.90E+03,-0.8,1.2,1,15,128,142,128,143,0.79,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,6,12,0.0064,6.6,7.5,0.6,13,25,223,235,220,236,0.87,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,7,12,1.50E-11,1.50E-08,34.6,1.4,2,26,240,264,239,264,0.94,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,8,12,2.80E-11,2.90E-08,33.8,0.4,2,25,268,291,267,292,0.94,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,9,12,4.10E-08,4.30E-05,23.8,2,2,25,296,319,295,320,0.9,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,10,12,1.30E-11,1.30E-08,34.9,1.7,2,25,324,347,323,348,0.93,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,11,12,2.30E-09,2.40E-06,27.7,0.8,2,26,352,376,351,376,0.91,Zinc-finger double domain
zf-H2C2_2,PF13465.10,26,A0A7E6EZT9,-,394,2.20E-64,210.2,79,12,12,0.26,2.70E+02,2.4,0.1,2,13,380,391,379,392,0.84,Zinc-finger double domain
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,1,10,2.70E-05,0.028,15.1,1.2,1,23,30,52,30,52,0.98,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,2,10,1.20E-06,0.0012,19.3,0.7,1,23,58,80,58,80,0.98,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,3,10,4.50E-06,0.0047,17.5,1.2,1,23,86,108,86,108,0.98,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,4,10,1.60E-07,0.00016,22.1,1.5,1,23,114,136,114,136,0.96,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,5,10,6.10E-07,0.00063,20.2,3.6,2,23,226,247,225,247,0.98,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,6,10,4.00E-07,0.00042,20.8,0.5,1,23,253,275,253,275,0.98,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,7,10,5.50E-09,5.70E-06,26.7,3.6,1,23,281,303,281,303,0.98,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,8,10,3.20E-07,0.00033,21.1,3.5,1,23,309,331,309,331,0.98,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,9,10,3.50E-06,0.0036,17.9,0.8,1,23,337,359,337,359,0.98,"Zinc finger, C2H2 type"
zf-C2H2,PF00096.30,23,A0A7E6EZT9,-,394,5.80E-44,146.3,87.4,10,10,5.40E-06,0.0056,17.3,5.6,1,23,365,387,365,387,0.98,"Zinc finger, C2H2 type"
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,1,10,1.10E-05,0.011,16.5,0.8,1,23,30,52,30,53,0.97,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,2,10,1.40E-05,0.015,16.2,1,1,23,58,80,58,81,0.94,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,3,10,1.10E-05,0.011,16.6,0.8,1,23,86,108,86,109,0.94,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,4,10,8.70E-07,0.00091,20,1,1,23,114,136,114,137,0.96,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,5,10,1.00E-05,0.01,16.7,2.7,2,23,226,247,225,248,0.96,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,6,10,4.60E-06,0.0048,17.7,0.3,1,23,253,275,253,276,0.96,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,7,10,3.50E-07,0.00037,21.2,2.1,1,23,281,303,281,304,0.96,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,8,10,1.40E-06,0.0015,19.3,2.4,1,23,309,331,309,332,0.97,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,9,10,1.10E-05,0.012,16.5,0.6,1,23,337,359,337,360,0.9,C2H2-type zinc finger
zf-C2H2_4,PF13894.10,24,A0A7E6EZT9,-,394,2.20E-38,127.5,79.4,10,10,1.50E-05,0.015,16.1,4.8,1,23,365,387,365,388,0.97,C2H2-type zinc finger
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,1,10,0.0024,2.5,8.7,0.5,1,21,30,50,30,54,0.87,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,2,10,0.0082,8.5,7.1,0,1,13,58,70,58,71,0.89,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,3,10,0.00017,0.18,12.4,0.5,1,23,86,108,86,109,0.94,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,4,10,3.70E-05,0.038,14.5,0.5,3,21,116,134,114,137,0.92,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,5,10,2.10E-05,0.022,15.3,2.4,2,23,226,247,225,248,0.93,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,6,10,0.00061,0.63,10.7,0.1,1,21,253,273,253,276,0.92,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,7,10,0.00047,0.49,11,0.4,1,19,281,299,281,301,0.92,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,8,10,1.80E-06,0.0019,18.7,1,1,23,309,331,309,332,0.96,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,9,10,0.0034,3.6,8.3,0.5,1,20,337,356,337,360,0.88,Zinc-finger of C2H2 type
zf-met,PF12874.11,25,A0A7E6EZT9,-,394,7.30E-19,67.6,63,10,10,4.9,5.10E+03,-1.8,5.8,1,23,365,387,365,388,0.89,Zinc-finger of C2H2 type
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,1,10,0.063,66,4.1,0.3,3,17,31,45,29,52,0.76,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,2,10,0.0025,2.6,8.5,0.2,2,23,58,79,57,80,0.87,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,3,10,0.0023,2.4,8.6,0.1,4,23,88,107,85,108,0.91,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,4,10,0.00096,1,9.9,0.1,4,22,116,134,113,134,0.92,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,5,10,0.0093,9.7,6.7,2.7,4,12,227,235,226,247,0.82,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,6,10,0.0056,5.8,7.4,0,2,21,253,272,252,273,0.85,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,7,10,5.90E-05,0.061,13.7,0.2,1,22,280,301,280,301,0.93,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,8,10,0.0003,0.31,11.5,0.5,2,23,309,330,308,331,0.93,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,9,10,0.16,1.60E+02,2.8,0.1,2,13,337,348,336,356,0.76,Zinc-finger double-stranded RNA-binding
zf-C2H2_jaz,PF12171.12,27,A0A7E6EZT9,-,394,2.00E-11,44,49.6,10,10,3.8,4.00E+03,-1.6,3.3,4,23,367,386,364,387,0.81,Zinc-finger double-stranded RNA-binding
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,1,9,0.91,9.40E+02,0.5,0.7,38,62,30,54,5,55,0.8,C2HE / C2H2 / C2HC zinc-binding finger
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,2,9,0.0004,0.41,11.3,0.1,35,60,83,108,64,111,0.86,C2HE / C2H2 / C2HC zinc-binding finger
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,3,9,0.031,32,5.2,0.6,35,62,111,138,109,139,0.89,C2HE / C2H2 / C2HC zinc-binding finger
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,4,9,0.53,5.50E+02,1.2,1.1,32,60,220,247,202,250,0.79,C2HE / C2H2 / C2HC zinc-binding finger
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,5,9,0.1,1.10E+02,3.5,0.2,35,60,250,275,247,278,0.86,C2HE / C2H2 / C2HC zinc-binding finger
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,6,9,0.44,4.60E+02,1.5,1.1,35,47,278,290,275,299,0.83,C2HE / C2H2 / C2HC zinc-binding finger
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,7,9,9.00E-05,0.093,13.3,0.6,35,60,306,331,292,334,0.87,C2HE / C2H2 / C2HC zinc-binding finger
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,8,9,0.29,3.00E+02,2.1,0.3,35,60,334,359,332,362,0.74,C2HE / C2H2 / C2HC zinc-binding finger
zf-C2HE,PF16278.9,63,A0A7E6EZT9,-,394,0.014,15.9,3.6,9,9,0.15,1.60E+02,3,4.1,35,62,362,389,347,390,0.79,C2HE / C2H2 / C2HC zinc-binding finger
BolA,PF01722.22,75,A0A7E6EZT9,-,394,0.016,15.7,11.5,1,5,0.56,5.80E+02,1,0,24,46,16,46,1,51,0.69,BolA-like protein
BolA,PF01722.22,75,A0A7E6EZT9,-,394,0.016,15.7,11.5,2,5,0.76,7.90E+02,0.6,0.1,24,48,52,76,31,81,0.77,BolA-like protein
BolA,PF01722.22,75,A0A7E6EZT9,-,394,0.016,15.7,11.5,3,5,0.053,55,4.3,0.1,21,52,103,136,97,147,0.83,BolA-like protein
BolA,PF01722.22,75,A0A7E6EZT9,-,394,0.016,15.7,11.5,4,5,1,1.10E+03,0.2,0.1,23,48,245,271,228,276,0.76,BolA-like protein
BolA,PF01722.22,75,A0A7E6EZT9,-,394,0.016,15.7,11.5,5,5,0.00037,0.38,11.2,1.3,14,48,292,327,288,331,0.84,BolA-like protein
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,1,11,0.0013,1.4,9.2,0.6,2,21,30,49,29,53,0.73,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,2,11,0.087,91,3.4,0.4,2,11,58,67,57,68,0.87,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,3,11,4.2,4.30E+03,-1.9,0.3,20,24,76,80,75,83,0.83,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,4,11,0.00062,0.64,10.3,1.1,2,24,86,108,86,111,0.93,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,5,11,3.40E-05,0.035,14.3,0.7,2,24,114,136,114,138,0.94,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,6,11,0.62,6.40E+02,0.7,2,4,12,227,235,226,240,0.91,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,7,11,0.0011,1.2,9.4,0.2,2,17,253,268,253,275,0.82,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,8,11,0.0076,7.9,6.8,1.6,2,25,281,304,281,306,0.9,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,9,11,1.6,1.60E+03,-0.6,0.5,2,8,309,315,309,319,0.75,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,10,11,0.25,2.60E+02,2,0.5,2,12,337,347,337,349,0.85,C2H2-type zinc finger
zf-C2H2_6,PF13912.10,27,A0A7E6EZT9,-,394,0.035,14.3,0.7,11,11,0.19,1.90E+02,2.4,5.6,2,25,365,388,365,390,0.91,C2H2-type zinc finger
HTH_18,PF12833.11,81,A0A7E6EZT9,-,394,0.037,14.5,1.5,1,3,0.35,3.70E+02,1.7,0,56,75,66,85,62,88,0.87,Helix-turn-helix domain
HTH_18,PF12833.11,81,A0A7E6EZT9,-,394,0.037,14.5,1.5,2,3,0.055,57,4.3,0.2,57,75,290,308,285,312,0.93,Helix-turn-helix domain
HTH_18,PF12833.11,81,A0A7E6EZT9,-,394,0.037,14.5,1.5,3,3,0.045,47,4.6,0,57,75,318,336,313,339,0.59,Helix-turn-helix domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,1,10,0.014,15,6.1,0.4,21,48,25,52,11,55,0.81,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,2,10,0.049,51,4.4,0.5,21,35,53,67,47,69,0.85,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,3,10,0.044,46,4.6,0.7,1,35,59,95,59,98,0.8,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,4,10,0.91,9.50E+02,0.4,0.8,2,36,88,124,87,138,0.64,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,5,10,3.70E-05,0.039,14.4,2.3,20,49,219,248,208,250,0.82,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,6,10,0.011,12,6.5,0.4,25,49,252,276,246,279,0.89,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,7,10,0.68,7.10E+02,0.8,3.7,2,35,255,290,255,293,0.51,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,8,10,0.18,1.90E+02,2.6,3.7,1,35,282,318,282,320,0.75,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,9,10,0.16,1.70E+02,2.7,2.2,1,35,310,346,310,362,0.75,TFIIH C1-like domain
C1_4,PF07975.16,55,A0A7E6EZT9,-,394,0.039,14.4,2.3,10,10,2.8,2.90E+03,-1.2,6.4,21,48,360,387,338,389,0.68,TFIIH C1-like domain
RNA_pol_Rpb1_3,PF04983.22,162,A0A7E6EZT9,-,394,0.12,12.5,0,1,1,0.0002,0.21,11.7,0,30,81,122,174,99,221,0.74,"RNA polymerase Rpb1, domain 3"
Sporozoite_P67,PF05642.15,727,A0A7E6EZT9,-,394,0.12,10.6,1.8,1,1,0.00015,0.16,10.2,1.8,75,145,146,215,117,231,0.67,Sporozoite P67 surface antigen
DUF5810,PF19126.4,66,A0A7E6EZT9,-,394,0.29,11.5,28.7,1,8,0.32,3.30E+02,1.7,0.1,3,23,30,50,29,54,0.88,Family of unknown function (DUF5810)
DUF5810,PF19126.4,66,A0A7E6EZT9,-,394,0.29,11.5,28.7,2,8,0.0062,6.4,7.2,0.1,3,22,58,77,57,80,0.84,Family of unknown function (DUF5810)
DUF5810,PF19126.4,66,A0A7E6EZT9,-,394,0.29,11.5,28.7,3,8,0.065,67,3.9,0.1,3,22,86,105,85,109,0.93,Family of unknown function (DUF5810)
DUF5810,PF19126.4,66,A0A7E6EZT9,-,394,0.29,11.5,28.7,4,8,0.0068,7.1,7,0.1,3,24,114,135,113,141,0.92,Family of unknown function (DUF5810)
DUF5810,PF19126.4,66,A0A7E6EZT9,-,394,0.29,11.5,28.7,5,8,0.5,5.20E+02,1.1,0,3,22,253,272,252,276,0.85,Family of unknown function (DUF5810)
DUF5810,PF19126.4,66,A0A7E6EZT9,-,394,0.29,11.5,28.7,6,8,2.1,2.20E+03,-0.9,0,3,21,281,299,280,300,0.92,Family of unknown function (DUF5810)
DUF5810,PF19126.4,66,A0A7E6EZT9,-,394,0.29,11.5,28.7,7,8,0.023,24,5.4,0.1,3,22,309,328,308,331,0.93,Family of unknown function (DUF5810)
DUF5810,PF19126.4,66,A0A7E6EZT9,-,394,0.29,11.5,28.7,8,8,1.4,1.50E+03,-0.4,0.1,3,22,337,356,336,360,0.87,Family of unknown function (DUF5810)
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,1,9,0.0055,5.7,6.9,0.1,3,16,30,44,28,49,0.78,Ubiquitin-Binding Zinc Finger
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,2,9,0.31,3.20E+02,1.3,0.2,3,15,58,70,56,73,0.79,Ubiquitin-Binding Zinc Finger
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,3,9,0.14,1.50E+02,2.4,0.1,3,13,114,124,112,130,0.85,Ubiquitin-Binding Zinc Finger
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,4,9,0.15,1.50E+02,2.3,0.8,3,13,225,235,223,243,0.84,Ubiquitin-Binding Zinc Finger
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,5,9,0.029,30,4.6,0.1,3,13,253,263,251,271,0.84,Ubiquitin-Binding Zinc Finger
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,6,9,0.0031,3.2,7.7,0.1,3,15,281,293,279,300,0.79,Ubiquitin-Binding Zinc Finger
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,7,9,2.4,2.50E+03,-1.6,0.1,3,13,309,319,308,323,0.82,Ubiquitin-Binding Zinc Finger
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,8,9,0.14,1.50E+02,2.4,0.1,3,13,337,347,335,353,0.8,Ubiquitin-Binding Zinc Finger
zf_UBZ,PF18439.5,32,A0A7E6EZT9,-,394,0.56,10.1,36.9,9,9,0.072,75,3.3,1.6,3,14,365,376,363,384,0.79,Ubiquitin-Binding Zinc Finger
Zap1_zf1,PF21816.1,27,A0A7E6EZT9,-,394,3.1,7.8,10.5,1,6,4.8,5.00E+03,-2.5,0.1,8,22,35,49,33,50,0.81,"Zap1, C2H2 zinc finger 1"
Zap1_zf1,PF21816.1,27,A0A7E6EZT9,-,394,3.1,7.8,10.5,2,6,3.6,3.70E+03,-2,0,8,22,119,133,117,134,0.86,"Zap1, C2H2 zinc finger 1"
Zap1_zf1,PF21816.1,27,A0A7E6EZT9,-,394,3.1,7.8,10.5,3,6,0.22,2.30E+02,1.8,0,7,21,257,271,256,272,0.91,"Zap1, C2H2 zinc finger 1"
Zap1_zf1,PF21816.1,27,A0A7E6EZT9,-,394,3.1,7.8,10.5,4,6,0.28,2.90E+02,1.5,0.2,7,15,285,293,284,299,0.76,"Zap1, C2H2 zinc finger 1"
Zap1_zf1,PF21816.1,27,A0A7E6EZT9,-,394,3.1,7.8,10.5,5,6,0.11,1.10E+02,2.8,0,8,22,314,328,312,330,0.94,"Zap1, C2H2 zinc finger 1"
Zap1_zf1,PF21816.1,27,A0A7E6EZT9,-,394,3.1,7.8,10.5,6,6,0.12,1.20E+02,2.7,0.2,6,22,368,384,368,387,0.91,"Zap1, C2H2 zinc finger 1"
PHD,PF00628.33,47,A0A7E6EZT9,-,394,4.5,7.6,45.3,1,6,0.00094,0.98,9.7,1.2,10,47,26,63,21,63,0.86,PHD-finger
PHD,PF00628.33,47,A0A7E6EZT9,-,394,4.5,7.6,45.3,2,6,0.37,3.90E+02,1.4,0.5,7,23,107,123,88,126,0.6,PHD-finger
PHD,PF00628.33,47,A0A7E6EZT9,-,394,4.5,7.6,45.3,3,6,0.0019,2,8.7,4.8,7,47,218,258,214,258,0.8,PHD-finger
PHD,PF00628.33,47,A0A7E6EZT9,-,394,4.5,7.6,45.3,4,6,1.3,1.40E+03,-0.4,2.8,11,47,278,314,273,314,0.56,PHD-finger
PHD,PF00628.33,47,A0A7E6EZT9,-,394,4.5,7.6,45.3,5,6,0.68,7.10E+02,0.5,1.9,1,21,311,344,311,347,0.63,PHD-finger
PHD,PF00628.33,47,A0A7E6EZT9,-,394,4.5,7.6,45.3,6,6,0.03,31,4.9,7.4,1,30,339,381,339,391,0.78,PHD-finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,1,10,0.19,2.00E+02,2.3,1,15,29,28,42,23,59,0.77,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,2,10,0.2,2.10E+02,2.2,0.8,13,38,54,80,47,81,0.72,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,3,10,0.48,5.00E+02,1,2.4,14,41,83,107,71,109,0.77,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,4,10,0.063,65,3.9,1.3,19,38,116,136,108,140,0.86,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,5,10,0.05,52,4.2,1.5,12,28,220,236,214,249,0.83,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,6,10,0.028,29,5,0.1,9,29,246,265,239,270,0.78,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,7,10,0.0029,3,8.1,1.2,6,34,271,298,267,304,0.84,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,8,10,0.031,32,4.9,1.8,15,41,307,330,298,332,0.82,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,9,10,0.0016,1.6,9,1.4,18,32,338,354,331,360,0.73,BED zinc finger
zf-BED,PF02892.19,44,A0A7E6EZT9,-,394,4.7,7.5,65.8,10,10,0.091,94,3.4,4.9,19,38,367,387,355,389,0.81,BED zinc finger
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,1,10,0.0062,6.5,6.8,0.1,1,13,28,40,28,50,0.78,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,2,10,0.05,52,3.9,0.2,3,13,58,68,56,78,0.83,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,3,10,0.018,18,5.4,0.2,5,13,88,96,86,107,0.81,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,4,10,0.0015,1.5,8.8,0.5,5,14,116,125,114,128,0.87,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,5,10,0.19,2.00E+02,2.1,0.1,2,9,224,231,223,236,0.84,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,6,10,0.0094,9.7,6.2,0.2,4,13,254,263,253,274,0.83,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,7,10,0.025,26,4.9,1.7,5,20,283,299,282,302,0.75,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,8,10,1.1,1.20E+03,-0.4,0.9,5,22,311,329,309,330,0.76,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,9,10,0.072,75,3.4,0.2,4,12,338,346,337,352,0.81,zinc-finger of a C2HC-type
zf-C2HC_2,PF13913.10,25,A0A7E6EZT9,-,394,4.8,7.2,53.9,10,10,2.8,2.90E+03,-1.7,1.7,5,12,367,374,366,377,0.82,zinc-finger of a C2HC-type
zf-AN1,PF01428.20,40,A0A7E6EZT9,-,394,6.4,7.2,58,1,10,0.06,62,4,0.2,13,23,29,39,24,39,0.88,AN1-like Zinc finger
zf-AN1,PF01428.20,40,A0A7E6EZT9,-,394,6.4,7.2,58,2,10,0.15,1.60E+02,2.7,0.4,14,23,58,67,50,67,0.79,AN1-like Zinc finger
zf-AN1,PF01428.20,40,A0A7E6EZT9,-,394,6.4,7.2,58,3,10,0.36,3.70E+02,1.5,0.1,12,23,84,95,78,95,0.86,AN1-like Zinc finger
zf-AN1,PF01428.20,40,A0A7E6EZT9,-,394,6.4,7.2,58,4,10,0.19,2.00E+02,2.4,0.2,12,23,112,123,106,126,0.87,AN1-like Zinc finger
