qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
comp167149_c0_seq1,tr|A0A0L8FKS1|A0A0L8FKS1_OCTBM,100.0,118,0,0,160,513,1,118,6.1e-85,"249
"
comp252684_c0_seq1,tr|A0A0L8G9I8|A0A0L8G9I8_OCTBM,100.0,150,0,0,1239,1688,84,233,1.12e-105,"321
"
comp252684_c0_seq1,tr|A0A0L8G9I8|A0A0L8G9I8_OCTBM,100.0,84,0,0,132,383,1,84,8.95e-51,"178
"
comp163374_c0_seq1,tr|A0A0L8HZM7|A0A0L8HZM7_OCTBM,100.0,156,0,0,1483,1950,1,156,1.35e-107,"323
"
comp81074_c0_seq1,tr|A0A0L8GQT2|A0A0L8GQT2_OCTBM,100.0,51,0,0,1232,1384,1,51,1.87e-25,"107
"
comp150278_c0_seq1,tr|A0A0L8GYK6|A0A0L8GYK6_OCTBM,100.0,1330,0,0,3395,7384,1,1330,0.0,"2600
"
comp168566_c0_seq1,tr|A0A0L8G7V9|A0A0L8G7V9_OCTBM,100.0,97,0,0,71,361,1,97,9.73e-69,"201
"
comp136080_c0_seq2,tr|A0A0L8GUL7|A0A0L8GUL7_OCTBM,99.751,402,1,0,198,1403,15,416,0.0,"798
"
comp156837_c0_seq1,tr|A0A0L8H4L3|A0A0L8H4L3_OCTBM,100.0,214,0,0,451,1092,52,265,1.09e-135,"400
"
comp144376_c0_seq3,tr|A0A0L8HHE8|A0A0L8HHE8_OCTBM,100.0,627,0,0,360,2240,54,680,0.0,"1163
"
comp156072_c0_seq1,tr|A0A0L8FGJ0|A0A0L8FGJ0_OCTBM,99.719,711,2,0,547,2679,1,711,0.0,"1324
"
comp165359_c0_seq2,tr|A0A0L8HPM3|A0A0L8HPM3_OCTBM,100.0,241,0,0,478,1200,1,241,3.85e-157,"464
"
comp158708_c0_seq2,tr|A0A0L8G535|A0A0L8G535_OCTBM,100.0,1124,0,0,213,3584,1,1124,0.0,"2296
"
comp158708_c0_seq2,tr|A0A0L8G535|A0A0L8G535_OCTBM,100.0,30,0,0,3601,3690,1126,1155,7.03e-10,"63.2
"
comp177384_c0_seq1,tr|A0A0L8HRA0|A0A0L8HRA0_OCTBM,100.0,252,0,0,157,912,1,252,0.0,"504
"
comp155328_c0_seq2,tr|A0A0L8GBH8|A0A0L8GBH8_OCTBM,100.0,497,0,0,59,1549,1,497,0.0,"1041
"
comp137141_c0_seq3,tr|A0A0L8G5Y1|A0A0L8G5Y1_OCTBM,100.0,170,0,0,2372,2881,22,191,3.14e-108,"334
"
comp97249_c0_seq1,tr|A0A0L8GYY8|A0A0L8GYY8_OCTBM,100.0,99,0,0,34,330,57,155,2.05e-63,"204
"
comp165874_c0_seq25,tr|A0A0L8IBV4|A0A0L8IBV4_OCTBM,100.0,520,0,0,1208,2767,42,561,0.0,"885
"
comp165874_c0_seq25,tr|A0A0L8IC54|A0A0L8IC54_OCTBM,99.8,500,1,0,2834,4333,88,587,0.0,"829
"
comp165874_c0_seq25,tr|A0A0L8IC54|A0A0L8IC54_OCTBM,100.0,31,0,0,4330,4422,587,617,1.37e-09,"63.2
"
comp165874_c0_seq25,tr|A0A0L8IC17|A0A0L8IC17_OCTBM,100.0,168,0,0,4618,5121,1,168,7.09e-74,"243
"
comp165874_c0_seq25,tr|A0A0L8IC10|A0A0L8IC10_OCTBM,100.0,72,0,0,209,424,1,72,6.03e-24,"96.7
"
comp155999_c1_seq1,tr|A0A0L8H2W8|A0A0L8H2W8_OCTBM,100.0,298,0,0,469,1362,1,298,0.0,"622
"
comp155999_c1_seq1,tr|A0A0L8HXL3|A0A0L8HXL3_OCTBM,98.101,158,3,0,13,486,1,158,6.81e-80,"250
"
comp101225_c0_seq1,tr|A0A0L8ICX2|A0A0L8ICX2_OCTBM,100.0,732,0,0,65,2260,168,899,0.0,"1377
"
comp78079_c0_seq1,tr|A0A0L8G5C5|A0A0L8G5C5_OCTBM,100.0,589,0,0,890,2656,39,627,0.0,"1217
"
comp78079_c0_seq1,tr|A0A0L8I291|A0A0L8I291_OCTBM,98.851,87,1,0,632,892,1,87,1.69e-53,"180
"
comp154614_c0_seq7,tr|A0A0L8GPG6|A0A0L8GPG6_OCTBM,99.604,757,0,1,1398,3659,21,777,0.0,"986
"
comp154614_c0_seq7,tr|A0A0L8FXZ0|A0A0L8FXZ0_OCTBM,100.0,272,0,0,168,983,1,272,2.53e-146,"444
"
comp137284_c0_seq1,tr|A0A0L8GDB6|A0A0L8GDB6_OCTBM,100.0,73,0,0,635,853,1,73,9.22e-45,"152
"
comp106589_c0_seq1,tr|A0A0L8GG15|A0A0L8GG15_OCTBM,100.0,375,0,0,308,1432,1,375,0.0,"738
"
comp154286_c0_seq1,tr|A0A0L8H885|A0A0L8H885_OCTBM,100.0,595,0,0,503,2287,1,595,0.0,"1151
"
comp1403390_c0_seq1,tr|A0A0L8FIX3|A0A0L8FIX3_OCTBM,100.0,449,0,0,3,1349,44,492,0.0,"851
"
comp198261_c0_seq1,tr|A0A0L8H411|A0A0L8H411_OCTBM,100.0,354,0,0,91,1152,1,354,0.0,"642
"
comp164528_c0_seq8,tr|A0A0L8IAW0|A0A0L8IAW0_OCTBM,99.856,695,1,0,1240,3324,18,712,0.0,"1325
"
comp252067_c0_seq1,tr|A0A0L8FYE3|A0A0L8FYE3_OCTBM,100.0,257,0,0,2,772,866,1122,0.0,"531
"
comp114798_c0_seq1,tr|A0A0L8H385|A0A0L8H385_OCTBM,100.0,57,0,0,44,214,329,385,2.29e-39,"133
"
comp131379_c0_seq3,tr|A0A0L8IA29|A0A0L8IA29_OCTBM,100.0,248,0,0,205,948,1,248,6.25e-160,"448
"
comp78485_c0_seq1,tr|A0A0L8HWN4|A0A0L8HWN4_OCTBM,100.0,194,0,0,277,858,1,194,2.73e-138,"392
"
comp145317_c0_seq1,tr|A0A0L8HFP9|A0A0L8HFP9_OCTBM,100.0,592,0,0,229,2004,1,592,0.0,"1072
"
comp148183_c0_seq1,tr|A0A0L8I5J0|A0A0L8I5J0_OCTBM,99.324,148,1,0,69,512,1,148,6.54e-86,"249
"
comp149737_c0_seq2,tr|A0A0L8G4J6|A0A0L8G4J6_OCTBM,100.0,472,0,0,1888,3303,1,472,0.0,"986
"
comp149737_c0_seq2,tr|A0A0L8G504|A0A0L8G504_OCTBM,100.0,450,0,0,1454,105,1,450,0.0,"939
"
comp95565_c0_seq1,tr|A0A0L8G874|A0A0L8G874_OCTBM,97.6,125,3,0,59,433,1,125,1.9e-81,"251
"
comp164876_c0_seq1,tr|A0A0L8HM54|A0A0L8HM54_OCTBM,100.0,368,0,0,976,2079,1,368,0.0,"720
"
comp159846_c0_seq2,tr|A0A0L8HAJ5|A0A0L8HAJ5_OCTBM,99.675,308,1,0,414,1337,33,340,0.0,"636
"
comp129982_c1_seq4,tr|A0A0L8H542|A0A0L8H542_OCTBM,99.905,1049,1,0,242,3388,1,1049,0.0,"1873
"
comp129982_c1_seq4,tr|A0A0L8H542|A0A0L8H542_OCTBM,100.0,500,0,0,3683,5182,1050,1549,0.0,"913
"
comp101613_c0_seq1,tr|A0A0L8FFB1|A0A0L8FFB1_OCTBM,100.0,614,0,0,224,2065,1,614,0.0,"1173
"
comp78437_c0_seq1,tr|A0A0L8I522|A0A0L8I522_OCTBM,100.0,64,0,0,986,1177,1,64,2.36e-39,"134
"
comp153782_c0_seq1,tr|A0A0L8GHC0|A0A0L8GHC0_OCTBM,100.0,199,0,0,595,1191,17,215,3.92e-90,"271
"
comp150096_c0_seq1,tr|A0A0L8FLL2|A0A0L8FLL2_OCTBM,100.0,79,0,0,1,237,122,200,4.25e-50,"167
"
comp80534_c0_seq2,tr|A0A0L8GTB0|A0A0L8GTB0_OCTBM,100.0,66,0,0,433,630,1,66,1.17e-42,"141
"
comp148538_c0_seq2,tr|A0A0L8G9J9|A0A0L8G9J9_OCTBM,100.0,79,0,0,1015,1251,1,79,4.02e-45,"165
"
comp160871_c0_seq1,tr|A0A0L8HCS2|A0A0L8HCS2_OCTBM,97.956,685,14,0,347,2401,1,685,0.0,"1321
"
comp160871_c0_seq1,tr|A0A0L8FXZ9|A0A0L8FXZ9_OCTBM,99.788,471,1,0,4221,2809,913,1383,0.0,"728
"
comp149349_c0_seq1,tr|A0A0L8HQV2|A0A0L8HQV2_OCTBM,100.0,219,0,0,650,1306,1,219,3.04e-157,"455
"
comp77044_c0_seq1,tr|A0A0L8IEQ2|A0A0L8IEQ2_OCTBM,100.0,531,0,0,136,1728,1,531,0.0,"1051
"
comp56907_c0_seq1,tr|A0A0L8GPC3|A0A0L8GPC3_OCTBM,95.522,134,6,0,2,403,500,633,7.44e-84,"258
"
comp161631_c4_seq1,tr|A0A0L8FMI2|A0A0L8FMI2_OCTBM,100.0,258,0,0,411,1184,1,258,0.0,"540
"
comp161168_c1_seq2,tr|A0A0L8GLY4|A0A0L8GLY4_OCTBM,100.0,1438,0,0,427,4740,7,1444,0.0,"2478
"
comp137185_c0_seq2,tr|A0A0L8GSV3|A0A0L8GSV3_OCTBM,99.084,873,1,2,93,2711,1,866,0.0,"1735
"
comp144295_c0_seq2,tr|A0A0L8FTD3|A0A0L8FTD3_OCTBM,99.351,154,1,0,1258,1719,9,162,2.46e-103,"316
"
comp144295_c0_seq2,tr|A0A0L8FT92|A0A0L8FT92_OCTBM,100.0,110,0,0,799,1128,1,110,2.07e-71,"229
"
comp144295_c0_seq2,tr|A0A0L8IAH4|A0A0L8IAH4_OCTBM,98.667,150,2,0,175,624,1,150,2.7e-69,"225
"
comp172054_c0_seq1,tr|A0A0L8GDF3|A0A0L8GDF3_OCTBM,100.0,303,0,0,349,1257,1,303,0.0,"582
"
comp160336_c1_seq1,tr|A0A0L8FTH6|A0A0L8FTH6_OCTBM,100.0,651,0,0,400,2352,1,651,0.0,"1215
"
comp134264_c0_seq1,tr|A0A0L8H0T6|A0A0L8H0T6_OCTBM,99.871,773,1,0,470,2788,1,773,0.0,"1561
"
comp134264_c0_seq1,tr|A0A0L8GE65|A0A0L8GE65_OCTBM,100.0,565,0,0,2789,4483,1,565,0.0,"1189
"
comp149971_c0_seq2,tr|A0A0L8HSI2|A0A0L8HSI2_OCTBM,100.0,343,0,0,362,1390,59,401,0.0,"585
"
comp145111_c1_seq2,tr|A0A0L8HA82|A0A0L8HA82_OCTBM,100.0,421,0,0,627,1889,1,421,0.0,"722
"
comp164431_c0_seq2,tr|A0A0L8H2F5|A0A0L8H2F5_OCTBM,98.239,1533,3,1,1042,5640,33,1541,0.0,"3046
"
comp164431_c0_seq2,tr|A0A0L8H2X3|A0A0L8H2X3_OCTBM,99.628,269,1,0,241,1047,99,367,0.0,"561
"
comp135156_c0_seq1,tr|A0A0L8G445|A0A0L8G445_OCTBM,100.0,50,0,0,119,268,1,50,3.34e-29,"108
"
comp151436_c0_seq2,tr|A0A0L8G988|A0A0L8G988_OCTBM,98.785,247,0,1,472,1212,1,244,1.15e-167,"488
"
comp165056_c0_seq1,tr|A0A0L8FF81|A0A0L8FF81_OCTBM,97.585,414,1,1,443,1684,3,407,0.0,"804
"
comp165056_c0_seq1,tr|A0A0L8G264|A0A0L8G264_OCTBM,100.0,46,0,0,4815,4952,1,46,8.77e-22,"90.1
"
comp162217_c0_seq1,tr|A0A0L8HTX0|A0A0L8HTX0_OCTBM,100.0,394,0,0,251,1432,1,394,0.0,"811
"
comp113936_c0_seq1,tr|A0A0L8HY35|A0A0L8HY35_OCTBM,100.0,982,0,0,1,2946,34,1015,0.0,"1885
"
comp106921_c0_seq1,tr|A0A0L8FXY8|A0A0L8FXY8_OCTBM,99.375,320,2,0,133,1092,1,320,0.0,"658
"
comp124329_c0_seq1,tr|A0A0L8H2S3|A0A0L8H2S3_OCTBM,100.0,424,0,0,1211,2482,1,424,0.0,"794
"
comp162753_c1_seq10,tr|A0A0L8HZ85|A0A0L8HZ85_OCTBM,100.0,1004,0,0,150,3161,1,1004,0.0,"1969
"
comp96637_c0_seq1,tr|A0A0L8H1B0|A0A0L8H1B0_OCTBM,100.0,119,0,0,219,575,1,119,2.92e-73,"223
"
comp136314_c0_seq1,tr|A0A0L8FVQ2|A0A0L8FVQ2_OCTBM,100.0,118,0,0,1834,2187,12,129,5.26e-82,"258
"
comp3463602_c0_seq1,tr|A0A0L8H5B7|A0A0L8H5B7_OCTBM,100.0,67,0,0,1,201,229,295,6.9e-45,"144
"
comp65440_c0_seq1,tr|A0A0L8GPE3|A0A0L8GPE3_OCTBM,100.0,313,0,0,174,1112,1,313,0.0,"588
"
comp100726_c0_seq2,tr|A0A0L8G359|A0A0L8G359_OCTBM,100.0,137,0,0,152,562,1,137,7.96e-97,"282
"
comp145113_c0_seq1,tr|A0A0L8GNM7|A0A0L8GNM7_OCTBM,100.0,589,0,0,1318,3084,1,589,0.0,"1147
"
comp145113_c0_seq1,tr|A0A0L8GPB4|A0A0L8GPB4_OCTBM,100.0,294,0,0,919,38,1,294,2.29e-127,"389
"
comp164201_c1_seq1,tr|A0A0L8GX72|A0A0L8GX72_OCTBM,100.0,54,0,0,2282,2443,1,54,6.86e-30,"112
"
comp171263_c0_seq1,tr|A0A0L8GG47|A0A0L8GG47_OCTBM,100.0,286,0,0,292,1149,1,286,0.0,"565
"
comp98242_c0_seq1,tr|A0A0L8IEI5|A0A0L8IEI5_OCTBM,99.13,460,4,0,296,1675,3,462,0.0,"954
"
comp4632004_c0_seq1,tr|A0A0L8FMN3|A0A0L8FMN3_OCTBM,100.0,56,0,0,15,182,121,176,1.26e-32,"113
"
comp165656_c0_seq4,tr|A0A0L8GSZ0|A0A0L8GSZ0_OCTBM,96.346,1122,37,2,2278,5637,39,1158,0.0,"2056
"
comp165656_c0_seq4,tr|A0A0L8GSZ0|A0A0L8GSZ0_OCTBM,97.101,69,2,0,5683,5889,1106,1174,1.32e-33,"142
"
comp165656_c0_seq4,tr|A0A0L8GTF5|A0A0L8GTF5_OCTBM,97.997,599,10,1,394,2184,1,599,0.0,"1050
"
comp147962_c0_seq1,tr|A0A0L8H9X6|A0A0L8H9X6_OCTBM,100.0,142,0,0,173,598,1,142,3.44e-100,"298
"
comp69642_c0_seq1,tr|A0A0L8HM83|A0A0L8HM83_OCTBM,100.0,350,0,0,187,1236,1,350,0.0,"737
"
comp170011_c0_seq1,tr|A0A0L8H756|A0A0L8H756_OCTBM,100.0,160,0,0,21,500,29,188,4.73e-91,"264
"
comp119156_c0_seq1,tr|A0A0L8GHR8|A0A0L8GHR8_OCTBM,100.0,397,0,0,128,1318,1,397,0.0,"795
"
comp166612_c1_seq1,tr|A0A0L8H237|A0A0L8H237_OCTBM,100.0,167,0,0,1720,2220,1,167,8.08e-95,"291
"
comp145347_c0_seq1,tr|A0A0L8FHY5|A0A0L8FHY5_OCTBM,98.148,54,1,0,335,496,1,54,8.09e-29,"108
"
comp148592_c0_seq2,tr|A0A0L8GBM9|A0A0L8GBM9_OCTBM,100.0,260,0,0,42,821,253,512,1.72e-168,"480
"
comp156863_c0_seq3,tr|A0A0L8GQ64|A0A0L8GQ64_OCTBM,100.0,880,0,0,228,2867,1,880,0.0,"1693
"
comp238314_c0_seq1,tr|A0A0L8FGP7|A0A0L8FGP7_OCTBM,100.0,72,0,0,2,217,297,368,6.61e-47,"152
"
comp171888_c0_seq1,tr|A0A0L8GQJ9|A0A0L8GQJ9_OCTBM,100.0,211,0,0,175,807,1,211,2.32e-154,"436
"
comp75345_c0_seq1,tr|A0A0L8GE14|A0A0L8GE14_OCTBM,100.0,1460,0,0,1159,5538,1,1460,0.0,"1955
"
comp75345_c0_seq1,tr|A0A0L8GK52|A0A0L8GK52_OCTBM,100.0,130,0,0,496,885,1,130,1.15e-32,"124
"
comp165141_c0_seq1,tr|A0A0L8FI00|A0A0L8FI00_OCTBM,100.0,550,0,0,2881,4530,24,573,0.0,"1137
"
comp165141_c0_seq1,tr|A0A0L8FIQ7|A0A0L8FIQ7_OCTBM,100.0,309,0,0,4543,5469,1,309,0.0,"639
"
comp192777_c0_seq1,tr|A0A0L8G4S2|A0A0L8G4S2_OCTBM,100.0,242,0,0,152,877,1,242,0.0,"507
"
comp150711_c1_seq1,tr|A0A0L8FIB7|A0A0L8FIB7_OCTBM,100.0,200,0,0,121,720,1,200,2.66e-144,"415
"
comp103614_c1_seq1,tr|A0A0L8H349|A0A0L8H349_OCTBM,100.0,361,0,0,99,1181,3110,3470,0.0,"744
"
comp143953_c0_seq1,tr|A0A0L8HU83|A0A0L8HU83_OCTBM,100.0,354,0,0,452,1513,1,354,0.0,"704
"
comp185645_c0_seq1,tr|A0A0L8G5P7|A0A0L8G5P7_OCTBM,100.0,253,0,0,246,1004,1,253,1.45e-156,"442
"
comp144097_c0_seq2,tr|A0A0L8HNU5|A0A0L8HNU5_OCTBM,100.0,630,0,0,3,1892,181,810,0.0,"1271
"
comp79897_c0_seq1,tr|A0A0L8GWW7|A0A0L8GWW7_OCTBM,100.0,504,0,0,702,2213,1,504,0.0,"1004
"
comp137851_c0_seq3,tr|A0A0L8HGN2|A0A0L8HGN2_OCTBM,100.0,246,0,0,152,889,1,246,0.0,"514
"
comp3538383_c0_seq1,tr|A0A0L8HEH4|A0A0L8HEH4_OCTBM,100.0,130,0,0,2,391,179,308,2.56e-84,"260
"
comp159553_c0_seq9,tr|A0A0L8HQ03|A0A0L8HQ03_OCTBM,100.0,296,0,0,246,1133,31,326,0.0,"558
"
comp154252_c0_seq4,tr|A0A0L8GLD8|A0A0L8GLD8_OCTBM,100.0,440,0,0,2118,799,1,440,0.0,"912
"
comp154252_c0_seq4,tr|A0A0L8GYP7|A0A0L8GYP7_OCTBM,99.693,326,1,0,3519,4496,1,326,0.0,"679
"
comp158006_c0_seq1,tr|A0A0L8H5R6|A0A0L8H5R6_OCTBM,100.0,833,0,0,134,2632,1,833,0.0,"1544
"
comp52211_c0_seq1,tr|A0A0L8GPD0|A0A0L8GPD0_OCTBM,100.0,654,0,0,575,2536,1,654,0.0,"1282
"
comp143342_c0_seq1,tr|A0A0L8FY30|A0A0L8FY30_OCTBM,100.0,528,0,0,88,1671,1,528,0.0,"1000
"
comp160127_c0_seq1,tr|A0A0L8ICP4|A0A0L8ICP4_OCTBM,100.0,330,0,0,374,1363,1,330,0.0,"670
"
comp1272531_c0_seq1,tr|A0A0L8GEX9|A0A0L8GEX9_OCTBM,100.0,185,0,0,47,601,87,271,3.32e-107,"315
"
comp93633_c0_seq1,tr|A0A0L8GSI9|A0A0L8GSI9_OCTBM,100.0,583,0,0,86,1834,1,583,0.0,"1177
"
comp159883_c0_seq2,tr|A0A0L8I3V8|A0A0L8I3V8_OCTBM,100.0,221,0,0,162,824,1,221,1.4e-165,"459
"
comp163318_c0_seq1,tr|A0A0L8G144|A0A0L8G144_OCTBM,100.0,524,0,0,185,1756,1,524,0.0,"1065
"
comp20014_c0_seq1,tr|A0A0L8GQL2|A0A0L8GQL2_OCTBM,95.833,96,4,0,3,290,18,113,5.5e-65,"201
"
comp20014_c0_seq1,tr|A0A0L8GJ55|A0A0L8GJ55_OCTBM,95.833,96,4,0,3,290,18,113,5.92e-65,"201
"
comp100442_c0_seq1,tr|A0A0L8G3N3|A0A0L8G3N3_OCTBM,100.0,685,0,0,2336,4390,1,685,0.0,"1378
"
comp148714_c0_seq2,tr|A0A0L8IHR1|A0A0L8IHR1_OCTBM,100.0,53,0,0,1958,2116,1,53,1.64e-27,"105
"
comp1417669_c0_seq1,tr|A0A0L8HRX5|A0A0L8HRX5_OCTBM,100.0,249,0,0,2,748,286,534,1.38e-147,"431
"
comp186552_c0_seq1,tr|A0A0L8GGM3|A0A0L8GGM3_OCTBM,100.0,676,0,0,230,2257,1,676,0.0,"1358
"
comp186552_c0_seq1,tr|A0A0L8GGL6|A0A0L8GGL6_OCTBM,100.0,38,0,0,53,166,758,795,1.25e-17,"87.4
"
comp186552_c0_seq1,tr|A0A0L8HW73|A0A0L8HW73_OCTBM,100.0,38,0,0,2559,2446,12,49,5.68e-17,"75.1
"
comp173565_c0_seq1,tr|A0A0L8IFC9|A0A0L8IFC9_OCTBM,100.0,346,0,0,310,1347,1,346,0.0,"685
"
comp168643_c0_seq1,tr|A0A0L8FUH9|A0A0L8FUH9_OCTBM,100.0,115,0,0,299,643,17,131,3.87e-82,"241
"
comp54048_c0_seq1,tr|A0A0L8FNI2|A0A0L8FNI2_OCTBM,100.0,131,0,0,1,393,89,219,1.14e-87,"263
"
comp168384_c0_seq1,tr|A0A0L8GYH9|A0A0L8GYH9_OCTBM,100.0,78,0,0,300,533,1,78,1.6e-46,"160
"
comp140011_c0_seq1,tr|A0A0L8GA22|A0A0L8GA22_OCTBM,100.0,338,0,0,79,1092,1,338,0.0,"701
"
comp157038_c0_seq5,tr|A0A0L8GS07|A0A0L8GS07_OCTBM,100.0,211,0,0,1541,2173,4,214,8.47e-151,"442
"
comp2884310_c0_seq1,tr|A0A0L8GHD3|A0A0L8GHD3_OCTBM,100.0,82,0,0,3,248,89,170,2.06e-57,"174
"
comp97947_c0_seq1,tr|A0A0L8FFZ8|A0A0L8FFZ8_OCTBM,100.0,88,0,0,186,449,1,88,3.39e-48,"160
"
comp158706_c0_seq1,tr|A0A0L8HFP2|A0A0L8HFP2_OCTBM,99.644,842,3,0,132,2657,265,1106,0.0,"1694
"
comp170833_c0_seq1,tr|A0A0L8I236|A0A0L8I236_OCTBM,100.0,222,0,0,519,1184,347,568,4.12e-98,"319
"
comp170833_c0_seq1,tr|A0A0L8GB30|A0A0L8GB30_OCTBM,100.0,137,0,0,78,488,74,210,1.57e-33,"135
"
comp215074_c0_seq1,tr|A0A0L8I4L2|A0A0L8I4L2_OCTBM,100.0,230,0,0,1,690,179,408,6.85e-154,"442
"
comp161982_c0_seq5,tr|A0A0L8FM09|A0A0L8FM09_OCTBM,100.0,1142,0,0,192,3617,1,1142,0.0,"2365
"
comp161982_c0_seq5,tr|A0A0L8FYA8|A0A0L8FYA8_OCTBM,100.0,575,0,0,5478,3754,1,575,0.0,"1034
"
comp139686_c0_seq1,tr|A0A0L8GMW5|A0A0L8GMW5_OCTBM,100.0,229,0,0,615,1301,141,369,0.0,"426
"
comp139686_c0_seq1,tr|A0A0L8GMW5|A0A0L8GMW5_OCTBM,99.281,139,1,0,200,616,1,139,0.0,"286
"
comp146495_c0_seq1,tr|A0A0L8HZF9|A0A0L8HZF9_OCTBM,100.0,469,0,0,5278,6684,1,469,0.0,"907
"
comp97751_c0_seq1,tr|A0A0L8HJG7|A0A0L8HJG7_OCTBM,99.904,1046,1,0,277,3414,1,1046,0.0,"2087
"
comp103775_c0_seq2,tr|A0A0L8HMP5|A0A0L8HMP5_OCTBM,100.0,213,0,0,419,1057,1,213,1.06e-158,"444
"
comp138343_c0_seq1,tr|A0A0L8GLL6|A0A0L8GLL6_OCTBM,100.0,530,0,0,1097,2686,1,530,0.0,"1050
"
comp138343_c0_seq1,tr|A0A0L8G4E5|A0A0L8G4E5_OCTBM,100.0,308,0,0,2,925,36,343,0.0,"592
"
comp105874_c0_seq1,tr|A0A0L8IFA4|A0A0L8IFA4_OCTBM,100.0,62,0,0,994,1179,25,86,1.33e-40,"140
"
comp176381_c0_seq1,tr|A0A0L8HC86|A0A0L8HC86_OCTBM,100.0,172,0,0,123,638,1,172,1.43e-124,"352
"
comp172913_c0_seq1,tr|A0A0L8I9Y7|A0A0L8I9Y7_OCTBM,100.0,144,0,0,253,684,1,144,2.24e-74,"222
"
comp163726_c4_seq1,tr|A0A0L8FTG5|A0A0L8FTG5_OCTBM,100.0,333,0,0,265,1263,1,333,0.0,"685
"
comp136366_c0_seq1,tr|A0A0L8HAA7|A0A0L8HAA7_OCTBM,100.0,167,0,0,251,751,1,167,1.42e-103,"313
"
comp155138_c0_seq2,tr|A0A0L8FVT5|A0A0L8FVT5_OCTBM,99.909,1102,1,0,393,3698,1,1102,0.0,"2230
"
comp104104_c0_seq1,tr|A0A0L8HTG3|A0A0L8HTG3_OCTBM,100.0,270,0,0,112,921,1,270,0.0,"557
"
comp155103_c0_seq1,tr|A0A0L8HQ40|A0A0L8HQ40_OCTBM,100.0,32,0,0,4525,4430,130,161,5.32e-10,"59.3
"
comp106518_c0_seq1,tr|A0A0L8HGI6|A0A0L8HGI6_OCTBM,100.0,652,0,0,252,2207,1,652,0.0,"1298
"
comp105060_c0_seq2,tr|A0A0L8HZT7|A0A0L8HZT7_OCTBM,100.0,289,0,0,95,961,1,289,0.0,"602
"
comp124731_c0_seq1,tr|A0A0L8FSW4|A0A0L8FSW4_OCTBM,96.774,93,3,0,2,280,87,179,3.19e-58,"186
"
comp160233_c0_seq4,tr|A0A0L8GFJ5|A0A0L8GFJ5_OCTBM,100.0,223,0,0,529,1197,1,223,1.59e-162,"458
"
comp166458_c2_seq67,tr|A0A0L8HTG8|A0A0L8HTG8_OCTBM,96.895,612,18,1,1740,3572,44,655,0.0,"854
"
comp166458_c2_seq67,tr|A0A0L8HTG8|A0A0L8HTG8_OCTBM,95.349,43,1,1,1020,1145,1,43,4.68e-17,"86.3
"
comp166458_c2_seq67,tr|A0A0L8G3F5|A0A0L8G3F5_OCTBM,100.0,45,0,0,622,756,1,45,2.99e-19,"87.8
"
comp166458_c2_seq67,tr|A0A0L8G3W4|A0A0L8G3W4_OCTBM,97.619,42,1,0,972,1097,51,92,1.26e-19,"88.2
"
comp166458_c2_seq67,tr|A0A0L8HS64|A0A0L8HS64_OCTBM,95.556,45,2,0,622,756,1,45,4.6e-24,"82.0
"
comp105245_c1_seq1,tr|A0A0L8IFW2|A0A0L8IFW2_OCTBM,99.909,1100,1,0,133,3432,1,1100,0.0,"2259
"
comp161149_c0_seq3,tr|A0A0L8G271|A0A0L8G271_OCTBM,100.0,798,0,0,186,2579,1,798,0.0,"1350
"
comp369635_c0_seq1,tr|A0A0L8G341|A0A0L8G341_OCTBM,100.0,354,0,0,137,1198,1,354,0.0,"740
"
comp105906_c0_seq1,tr|A0A0L8IHX0|A0A0L8IHX0_OCTBM,100.0,607,0,0,63,1883,1,607,0.0,"1227
"
comp159897_c0_seq5,tr|A0A0L8GQS3|A0A0L8GQS3_OCTBM,100.0,238,0,0,668,1381,593,830,1.78e-121,"380
"
comp159897_c0_seq5,tr|A0A0L8GQS3|A0A0L8GQS3_OCTBM,100.0,106,0,0,149,466,420,525,9.47e-25,"109
"
comp142868_c0_seq2,tr|A0A0L8I2Z3|A0A0L8I2Z3_OCTBM,100.0,69,0,0,767,973,1,69,4.95e-42,"144
"
comp100254_c0_seq1,tr|A0A0L8H6T5|A0A0L8H6T5_OCTBM,98.516,674,10,0,202,2223,1,674,0.0,"1392
"
comp166693_c0_seq1,tr|A0A0L8GN64|A0A0L8GN64_OCTBM,100.0,107,0,0,148,468,26,132,1.18e-73,"216
"
comp146595_c0_seq8,tr|A0A0L8GH66|A0A0L8GH66_OCTBM,98.335,2042,0,3,720,6845,1,2008,0.0,"3825
"
comp143831_c0_seq1,tr|A0A0L8FLN9|A0A0L8FLN9_OCTBM,100.0,404,0,0,131,1342,1,404,0.0,"740
"
comp45238_c0_seq2,tr|A0A0L8GVT6|A0A0L8GVT6_OCTBM,100.0,187,0,0,102,662,1,187,1.63e-139,"388
"
comp138578_c0_seq1,tr|A0A0L8FTL7|A0A0L8FTL7_OCTBM,100.0,1102,0,0,74,3379,1,1102,0.0,"2274
"
comp162092_c3_seq1,tr|A0A0L8HPX8|A0A0L8HPX8_OCTBM,98.927,466,1,1,66,1463,1,462,0.0,"886
"
comp163970_c1_seq1,tr|A0A0L8ICF6|A0A0L8ICF6_OCTBM,100.0,560,0,0,160,1839,1,560,0.0,"923
"
comp166248_c0_seq50,tr|A0A0L8FKQ1|A0A0L8FKQ1_OCTBM,100.0,718,0,0,766,2919,1,718,0.0,"1407
"
